lemmas,scores,num_palabras_positivas,num_palabras_negativas,proporcion_palabras_positivas,proporcion_palabras_negativas,sentimiento_lexico_total,num_palabras_alegria,num_palabras_tristeza,num_palabras_enojo,num_palabras_miedo,proporcion_alegria,proporcion_tristeza,proporcion_enojo,proporcion_miedo,cluster,sentiment_label
distrito bogotá formalizar bbva préstamo social billón us millón garantir agencia multilateral garantir inversión migo operación miga garantizar moneda local colombia marca hito mercado financiación estructurado sector público paísla actual financiación clasifico social fondo permitir fortalecer infraestructuro dotación sector público salud capital colombiano préstamo apoyar respuesta administración bogotá pandemiar compra ambulancia equipo protección personal covid actualización sistema información reforzar infraestructura hospitalario ciudadjo él ramón vizmano responsable global client coverage bbva orgulloso aliarno distrito fortalecer infraestructuro dotación sector público ciudad bogotá financiación alineado prioridad estratégico acompañar cliente futuro sostenible compromiso sector público fuerte nunca seguir cooperar miga proponer solución pionera client apoyar economía latinoaméricaa medido mundo preparar adaptar él covid endémico esencial seguir fortalecer capacidad atención sanitario responder actual desafío salud público declarar vicepresidente ejecutivo miga hiroshi matano garantir permitir ciudad bogotá financiar respuesta emergenciar mejorar resiliencia sector salud asegurar financiación internacional ayudar diversificar fuente financiación ciudad concluyóen representación ciudad bogotá josé roberto acosta director distrital crédito público explicado bogotá hito orgullo entidad subsoberán nivel global obtener garantía migo apoyo postpandemia historia beneficiado garantir moneda local tasa fijo eliminar riesgo cambiario tasa interés volátil coyunturar emergencia sanitario demostrar solidez financiero institucional ciudad abrir puerta ciudad planetar incursionar alternativa financiamiento innovadora eficiente mercado internacional financiamiento fortalecer sistema salud distrital mejorar bienestar habitante bogotá,0.2901470588235294,4,0,0.0191387559808612,0.0,4,0,0,0,0,0.0,0.0,0.0,0.0,1,Negativa
paquete fiscal presentado secretacer haciendo crédito público cámarar diputado ejercicio acuerdo doctor carlos serrano herrera economista jefe bbva méxico elemento contribuir seguir equilibrio fiscal preocupante escenario económico debilitar rubro salud educación destinar recurso proyecto rentabilidad artículo reflexión torno paquete fiscal publicado periódico financiero serrano señalar quinto paquete económico actual gobierno federal parecierar optimista referir previsión crecimientir año consenso analista apuntar cercano,0.2823636363636363,1,1,0.0163934426229508,0.0163934426229508,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
acción comprometer desarrollo sostenible ambos organización conjunto buscar solución impulsar acceso agua potable comunidad vulnerable interior país argentino consumir promedio litro diario persona aconsejado organización mundial salud además huella hídrico dejar promedio argentino día baja litro reporte unesco mitad escuela rural necesidad concreto agua seguro línea prioridad estratégico bbva entender sostenibilidad oportunidad negocio compromiso mundo incluivo sentido bbva financiar construcción sistema recolección agua lluvia denominado scall fundación agua ofrecer solución sostenible falta agua escuela localidad pampir infierno provincia chaco sistema captación agua lluvia scall técnica permitir aprovechar agua lluvia consumo humano opción complementario sistema contar abastecimiento preciado líquido brindo agua seguro número persona instalar capacidad autogestión recurso programa educativo capacitación personal finanza sostenible presidente bbva carlos torre vila anunciado miércoles entidad aumentar objetivo movilizar financiación sostenible el sostenibilidad oportunidad negocio cantidad inversión requerido inmenso billón dólares explicado reunión anual institutir for international finance iif celebrado washington sentido señalado banco canalizar financiación sostenible a ritmo realmente rápido llevar junio superase objetivo marcar inicio él hoy querer anunciar aumentamo objetivo millón euros periodo declarado en bbva comprometer cuidado ambiente sentido tomar conciencia importancia recurso fundamental dedicar ayudar comunidad lograr él caso enfocado importancia agua población maría deleonardis principal manager negocio responsable bbva parte juan lapetini director fundación aguas caso escuela pampa infierno ayuda consistir instalación sistema scall cisternar litro cosecha agua lluvia pero ese obrar sumar uno proceso educativo integral buscar concientizar tipo tecnologir utilizar correctamente comunidad apropiar él sentido alianza estratégico bbva fundación agua buscar profundizar camino luchar cambio climático favor inclusión social contribuir objetivo desarrollo sostenible ods n° agua limpio saneamiento bbva fundación agua visitar escuela eep eep pampa infierno recibido estudiante docente autoridad escuela entregar kit escolar caja manual agua formar material utilizado capacitación alumno compartir distinto actividad comunidad educativo encuentro alumno primero tercer grado compartir distinto demostración correcto agua cosa presentar obra teatro maqueta video capacitaciones forma poner práctica creativo aprendido mes cuidado agua escuela secundario eep docente autoridad poder apreciar funcionar sistema cosecha agua lluvia scall,0.3357704918032786,0,1,0.0,0.0030487804878048,-1,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
acción estadounidense derrumbar martes informe mostrar inflación superior esperado frustrar esperanza reservo federal ceder frenar política endurecimiento monetario futuro próximolo principal índice bursátil wall street caer bruscamente romper racha día ganancia terminar baja porcentual diario fuerte añosel creciente ánimo aversión riesgo arrastrar sector territorio negativo líder mercado tecnológico sensible tasa interés encabezado apple inc aaplo microsoft corp msfto amazoncom inc amzno pesaronla caída sorprés repunte dato paul nolte gestor cartera kingsview asset managementel índizar precio consumo ipc departamento situar consenso interrumpir tendencia enfriamiento echar jarro agua frío esperanza fed suavizar subida tipo interés septiembreel ipc básico excluir precio volátil alimento energío subir previsto julioel informe apuntar inflación persistente significar fed seguir comprometido subir tasa nolte anatema renta variablelo mercado financiero descontado totalmente subido tasa interés punto básico término reunión político monetario semana venir probabilidad aumento punto porcentual completo tipo objetivo fondo fed herramienta fedwatch cme fedwatchla fed aumentado tasa interés punto porcentual completo mes nolte sentido impacto subida sentirer puerta recesiónpersistar preocupación periodo endurecimiento monetario economía situar borde recesiónla inversión rendimiento nota tesoro año considerado bandera rojo inminente recesión ampliar mássegún dato preliminar sp spx perder punto terminar unidad nasdaq ixic bajar punto promedio industrial dow jón dji caer punto unidadeslo principal sector sp terminar sesión pérdida servicio comunicación splrcl consumo discrecional splrcd tecnologir splrct sector semiconductor sox sufrir mayor caído,0.1724375,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
bbva lanzado españa tarjeto gamar aqua que caracterizar ofrecer cvv dinámico compra impreso número combinar máximo seguridad posibilidad fraccionar pago mes interés comisión aplazamiento modo bbva irrumpe modalidad pago buy now pay later bnpl sigla inglés comprar ahora pagar después producto ayuda client afrontar pago formar cómodo flexible concepto comprar plazo registrar crecimiento importante usuario decantar sistema efectuar compra calcular que modalidad financiación acumular volumen global transacción millones dólares sentido bbva renovado tarjeta crédito aqua pasar denominar él aqua más concepto máximo seguridad ofrecer sumo ventaja fraccionar compra recibo mensual completo tarjeta mes englobar compra retirado efectivo crédito realizado cliente mes anterior interés comisión aplazamiento atributo tarjeto aqua disponible cliente contratar cliente tarjeto aquo tarjeta aqua producto bbva contratado historia españa millón tarjeta millón crédito tarjeto disponible país méxico perú tarjeto aqua más hecho plástico reciclado presentar ventaja ejemplo compra llegar llegar desperfecto simplemente cliente cambiar él banco ayudar gestionar reclamación comercio día después asimismo contemplar reemplazo plástico robopérdido extranjero acceso efectivo emergencia plazo hora adicionalmente bbva lanzado aqua máximo permitir aplazamiento pago mes interés mayor beneficio client contratar tarjeta máximo ofrecer devolución importir suscripción domiciliada común amazon prime spotify netflix etc máximo euros además permitir acceder cajero compra extranjero formar ilimitado pagar tipo comisión retirado efectivo cajero extranjero cambio divisa incorporo forma gratuito pack viaje premium devolver íntegramente comisión cobrada concepto asimismo permitir contar tarjeta aqua virtual prepago gratis valorado cliente compra onlinar producto permitir cliente bbva pagar forma flexible compra controlar gasto momento bbva ayudar cliente frente pago resulte conveniente compra plazo resultar conveniente cliente facilitar consumo hacer forma adecuado evitar sobreendeudamiento mantener salud financiero él fundamental control pago realizar consciente capacidad económico frente deuda adquirir ayudar cliente gestionar salud financiero prioridad grupo bbva deudo malo mismo facilidad permitir cliente cabo proyecto encaje parámetro permitir asegurar salud financiero asegurar roberto pagán director medio pago bbva españa sentido cliente bbva financiar compra límite establecido tarjeta contar flexibilidad devolver deuda medido hacer utilizar él financiar compra necesitar modo deuda permanecer control,0.34378,4,0,0.0121951219512195,0.0,4,0,0,0,0,0.0,0.0,0.0,0.0,1,Negativa
bolsa cápsula acolchado agrícola embalaje producto etiquetar biodegradabl proceso bioquímico material descomponer elemento natural servir nutrient impulso economía circular audio planeta reproducir planeta grupo investigadores universidad tennessee ee uu giro pesquisa policial ciencia forense basar él observación naturaleza que cadáver enterrado bosque crimar naturaleza cambiar sutilmente alrededor descomponer él cuerpo convertir fertilizant nutrir planta producir clorofilo volver verde bastar interpretar pequeño pista naturaleza seguir rastro desvelar crimar investigación equipo científico antropólogo forense basar biodegradabilidad decir capacidad material descomponer él proceso natural día numeroso empresa sector apostar utilizar material seguir proceso biodegradar él reducir impacto residuo medioambiente contribuir circularidad economío actualmente comercializar multitud producto etiquetado biodegradabl entender impacto planeta importante entender significar realmente producto biodegradable uno producto biodegradable susceptible degradado acción microrganismo existente medio natural tal bacteria hongo algas explicar ángela osma secretario general asobiocom asociación español plástico biodegradabl compostabl proceso bioquímico material descomponer elemento natural agua dióxido carbono co biomasa biodegradación dar él condición medio en suelo agua condición compostaje ritmo depender humedad cantidad oxígeno disponible temperatura resultado proceso biodegradación elemento resultante servir nutrient medioambiente suceder tierra planta estudiar investigador tennesseir suelo fertilizado elemento natural ver sometido cambio normalmente mantener mejor condición servir base vegetación fuerte sano creación producto biodegradabl impulso economía circular aquel apuesta alargar máximo ciclo vido artículo evitar generación basura término utilizado hora señalar producto biodegradabl relación compostaje confundir él importante entender producto compostable biodegradable producto biodegradabl compostabl en caso acción microorganismo formación dióxido carbono agua sal minera él condición compostaje obtener compost compostabilidad implicar necesariamente biodegradabilidad revés material biodegradabl compostabl explicar osma compost ser consiguiente resultado proceso biológico fertilizante efectivo demandado tarea agrícola jardineer además servir restaurar terreno degradado controlar erosión y general mejorar suelo convertir producto bolsa envás cápsula café compost interesante impulso economía circular embargo importante suficiente contar producto compostabl necesario terminir lugar específico garantizar correcto degradación habitualmente decir producto compostable cumplir norma compostaje industrial definir condición material composte residuo orgánico señalar osma explicar informe the new plastics economy rethinking the future of plastics fundación ellar mcarthur estándar certificar material biodegrado determinado medio catalogar producto compostabl europa condición compostaje industrial definido norma uneen exigir dar él biodegradación periodo máximo mes reducir cantidad residuo favorecer economía circular producto biodegradabl general compostabl particular correctamente tratado presentar ventaja uno separar él biorresiduo resto comido vegetal poder gestionar él conjuntamente indicar secretaria general asobiocom el compostabl allí aportar valor aplicación envase quedar sucio resto orgánico generar residuo difícil gestionar explicar cápsula café normalmente reciclar demasiado pequeño y compensar económicamente empresa recicladora soler resto orgánico bolsa infusión monodosis caso separar resto orgánico envar complicado etiqueta fruto lado soler terminar contenedor residuo orgánico compostabl garantizar degradación someter proceso adecuado sector envás alimentación apostado utilización producto biodegradabl agricultura en sector aplicación aportar valor acolchado tunelillo film fino ra tierra recoger reciclar mecánicamente explicar osma ejemplo tutor clip pieza utilizar campo cultivo apostar producto biodegradabl plástico evitar poder terminar contaminar entorno caer suelo perder él además reducir tarea agricultor necesitar separarlo reciclaje utilizar producto biodegradabl garantizar descompongar condición necesario numeroso ventaja nivel medioambiental económico demostrar investigador tennessear encontrar solución efectivo dejar yo inspirar naturaleza,0.219758064516129,6,1,0.012,0.002,5,0,0,0,0,0.0,0.0,0.0,0.0,1,Negativa
bbva participar forb revolución fintech summit  encuentro organizado revista forbes analizar rol innovación financiero recuperación economío cuarto edición forb revolución fintech summit  reunir principal protagonista sector financiero junto reflexionar cambio banco canal digital sistema pago suceder post pandemia sebastir arillo gerente medio pago adquirencia bbva argentino participar panel el evolución pago digital moderado agustín jamele exposición pandemia impulsar banco incursionar mercado potencial motivo observar uno adopción exponencial cliente particular comercio afirmar pago digital permitir banco client profundidad sentido análisis dato permitir producto armar propuesta personalizada además reflexionar doble desafío generacional presentar entidad financiero lado adaptar él evolucionar responder demanda generación y lado adaptar solución permitir client inclusión financiero línea romín simoneli vp payments ualá agregar utilizar herramienta información disponible construir experiencia comprar acorde uno desafío futuro speakers explicar necesario educación aceptación medio pago sentido arillo concluir bbva invierte fuertemente educación financiero año haber parte país aprender inversión ahorro crédito incorporar adoptar entender manejo finanza volcar él medio pago digital asegurar parte agustín parodi cbo geopago desafío unicanalizar pago plataformar respecto daniela gonzalez head comercios mediano payway destacar fundamental construir infraestructura pago digital necesario facilitar adopción client bajar fricción modos tradicional finalizar arilla que carar bbva buscar seguir crecer potenciar beneficio interoperabilidad ofrecer conjunto experiencia usuario,0.2286818181818181,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
país alto proporción exportación petróleo colombia registrar pérdida caído precio inicio pandemia crudo retornar nivel año esperar fuerte descensoinstitución corficolombián bbva research grupo bolívar casa bolsa oanda prever barril cerrar año us promedio cifrar aumentar us semestre jp morganel crecimiento sostenido registrar materia primo impulsado demanda combustibl venir escalar economía estadounidense europea asiática reactivar dinámica comercial visto progreso evidenciado proceso vacunación covido sumado momento crucial industrio paso huracán ida golfo méxico generar caída producción estadounidense barril día bpd cifra administración información energío eiar razón crisis energético atravesar sector especialmente asia europase dar especie tormenta perfecto mercado precio gas natural nivel alto motivar generador energía transformar método producción adicionalmente esperar temporada hemisferio norte fría normal incidir necesidad materia dejar barril us cerrar año julio romero economista jefe corficolombianaestos nivel mantener pese organización país exportadores petróleo aliado opep decidir reunión mantener plan aumento gradual pactado mitad año contemplar incrementar producción bpd mes abril objetivo eliminar gradualmente millón bpd recorte pandemiar miembro grupo generar millón bpdalejandro reyes economista principal bbva research alto precio petróleo quedar él creer petróleo corregir levemente nivel actual medida materialicir restricción producción anunciar china apoyado suave reducción demando resaltópar experto posición adopte opep próximo reunión determinante especialmente entregar mundo crudo pactado desprender dificultad horo volver línea zona importante produccióngoldmar sachs finalizar septiembre elevar us previsión precio barril brent final año us considerar recuperación demando combustible jp morir seguir camino publicar informe descartar crudo us mediano plazo apoyar él crisis industrio falla registrado aumento bombeo materia primamenor inversión sectorpese esperar cotización barril petróleo tocar techo caído inversión pozo petrolero centro gas natural mina carbón motivado año sobreinversión provocado comportamiento moderado hora inyectar capital encontrar reservassegún revista the economist inversión anual industria caído us millón precio petróleo barril estimado us millón año él analista goldmar sachs período cantidad año producción actual mantenido reserva proyecto mundo caído añoslar posición adopte opep próximo reunión determinante especialmente entregar mundo crudo pactado elloseste visto impulsado plan descarbonización recibido incentivo gubernamental empresarial capital inversión destinar industria extractivo dirigir proyecto transición energético energía limpiaspar césar ferrari phd economía universidad boston dependenciar energía fósil convertir problema plazo economía naturalmente dicho transición sustitución combustibl fósil generador limpio obligar desaparición demandaotro aspecto jugarir reactivación necesidad recuperar dinero dejar plano inversión sector menor inversión crudo efecto indirecto producción gas natural menudo subproducto perforación buscar petróleo sumar escasez terminal gas natural licuado enviar materia prima zona difícil acceso productocolombio recibir us millón adicional precio brentsegún cifra ministerio hacienda dólar subir barril petróleo brent ingresar us millón luis guillermo acosta director ejecutivo asociación colombiano ingeniero petróleo acipet proyección ingreso cotización us barril situar él us precio pensado llevar ingreso adicional sumir us millón us millón,0.0836153846153846,3,2,0.0068493150684931,0.0045662100456621,1,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
acción estadounidense desplomar rendimiento tesoro subir lectura inesperadamente alto precio consumidor impulsar apuesta reserva federal intensificar batalla inflaciónel sp hundir caída nasdaq tecnología pesado superar caer mínimos día informir aparte mostrar confianza consumidor estadounidense desplomar principio junio mínimo historico él precio consumidor aumentar mes exacerbó preocupaciones esfuerzo fed controlar inflación llevar economía recesiónlos tasa tesoro año subir vencimiento plazo aplanar curir rendimiento indicar expectativa ritmo rápido endurecimiento banco centrallo inflación nivel alto año fed comenzar reducir apoyo monetario economía marzo banco central probablemente aumentar tasa punto básico reúna próximo semanala lecturo inflación caliente alimentar apuesta banco central frenar ritmo alza septiembreahoro probable aumentar medio punto reunión político junio julio septiembre precio derivado mercado probable presidente fed jerome powell intensificar esfuerzo controlar ganancia precio desbocado,0.2462666666666666,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
invasión rusia ucrania provocado éxodo masivo persona país vecino buscar seguro vivir gravedad situación persona mostrar solidario contribuir bienestar seguridad refugiado ucraniano españa mil hogar ofrecido acoger niño niña familia entero acogida máximo garantía imprescindible contar información detallado útil bbva puesto disposición persona guía acogido refugiados podcast blink contar eider fernández eloy escrihuela rocío carrión futurar designers bbva explicar detalle relativo guía contar lidio pozo director programa inversión comunidad bbva repasar medida puesto marchar bbva paliar efecto guerra capítulo bbva podcast podrás encontrar siguiente plataforma ivoox apple podcast spotify google podcast bbvacom,0.2266,2,0,0.0217391304347826,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,1,Negativa
informe agencio publicidad btob recuperación económico demando rentabilidad negocio aspecto preocupar empresa españa crecimiento clave economía concreto empresa familiar generar privado responsable pib sector privado inspirador éxito empresarial celler can rocar formar temporada compartir conocimiento bbva plataforma buscar acompañar pyme autónomo tomar decisionesiniciar proyecto empresarial mantener él resultar fácil españa empresa familiar logrado alcanzar cuarto generación informe octubre btob agencia publicidad colaborar bbva compartir conocimiento recuperación económico demando rentabilidad negocio gestión impago destacar preocupaciones empresa españolar contexto actual estudio reflejar pyme reclamar información conocimiento estrategia negocio financiero aquel legislación liderazgo talento mantener foco aspecto sostenibilidad digitalizaciónsin implantación acción sostenible generar rentabilidad empresa reclamar información sostenibilidad desarrollado ninguno porcentaje empresa plantear futurosegún estudio pyme español sector agriculturo industrio construcción servicio aumentar tamaño emprés declara llevado cabo iniciativa sostenible pyme sector industrio construcción implicado accionesentre reto futuro plantear pyme españa crecimientir adaptación demanda cliente mercado actual innovación producto servicio el celler can rocar continuidad negocio familiar mantener tradicional olvidar necesidad actual cliente desafío hablar hermano rocar temporado compartir conocimiento bbva servir inspiración pyme autónomo querer paso atreir marcha proyecto compromiso esfuerzo unido pasión convertido estilo vida clave afirmado joan rocadar mano negocio familiar alcanzado éxito conseguido dar él continuidad importante desafío empresa relevo generacional pensar plazo año pensar relevo fluya natural hijo asegurado roca señalado soler producir choque defensa original desear innovar generacionescon temporada compartir conocimiento pretender acompañar inspirar empresa asesoramiento directo comitar experto compuesto profesional séniors experto pym especialista bbva historia real servir empresario situación similar inspirándol posible solución tomar mostrándol oportunidad mundo empresarial poner alcance afirmado ana gómez responsable contenido identidad bbva españa asesoramiento personalizado encuestado diseño contenido ayudir crecer necesidad pym demandar colaborador banco empresa estudio btobpar lograr superar barrera generación empresa desafío poder presentar pyme autónomo apoyado consejo asesoer experto bbva posibilidad convertir reto oportunidad,0.2236904761904762,4,1,0.0135593220338983,0.0033898305084745,3,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
forma pago contacto facilitar operación formar seguro nota bbva explicar paso paso client entidad financiero utilizar producto apple objetivo fomentar pago móvil fácil seguro client marzo año bbva argentino habilitar posibilidad pagar tarjeta bbva aplicación apple pay disponible iphonir apple watch usuario apple forma pago sencillo realizar elemento diario celular reloj inteligente proteger dato apple pay información tarjeta quedar guardado dispositivo compartir pago querer utilizar tarjeta crédito débito bbva formar pago contactless deber seguir serie paso incorporarla billetera virtual apple cómo hacer él procedimiento cambiar dispositivo agregar caso necesario descargar app bbva registrado celular seguro clave sms cajero automático sucursal bbva incorporar tarjeta app bbva iniciar sesión elegir tarjeta crédito débito desear presionar opción añadir apple wallet allí seguir paso solicitado pantalla importante señalar necesario descargado versión reciente app celular certificado token digital activo optar agregar tarjeta iphonir deber ingresar apple wallet presionar allí sistema pedir ingresen dato tarjeto código seguridad último incorporarla reloj necesario utilizar celular abrir apple watch iphonir seleccionar wallet apple pay presionar add credit or debit card seguir paso dato valioso agregar tarjeta apple wallet eliminado anterioridad último atento sumar punto bbva adquirir beneficio exclusivo posibilidad mundial catar pago tarjeta crédito bbva realizado producto apple sumar punto,0.3346818181818182,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
empresa vender compra mejorar compromiso sostenible extender criterio cadenir suministro compra responsable traducir él beneficio económico ambiental social revalorizar marca asociación francés normalización afnor publicar guía recomendación marcha político compra responsable empresa entonces convertido texto referencia horo precisar concepto paso pasar cuidado medioambiente consumidor exigir empresa compromiso sostenibilidad definir objetivo social ambiental ético implicar cadena suministro equipo comunicar logro clave beneficioso negocio medioambiente el compra responsable preservar equilibrado duradero interés medioambiental social económico conjunto grupo interé actuación empresa corto medio plazo explicar guía consulta creación compro responsable definición compro licitación responsable aquel implicación económico ético social laboral ambiental característica producto producción logístico uso mantenimiento reutilización reciclaje suministro contratado como equipo material producto servicio valorar comportamiento capacidad respuesta proveedor ser marco política procedimiento comportamiento diseñado mejorar beneficiar persona empresa comunidad apuntar ciudad méxico daniela lazovska consultor experiencia responsable experiencia cliente empleado relationship marketing expertar enumero característica fundamental el lista beneficio programa compra responsable largo allá reputación empresa argumentar lazovska aportar ventaja interno orgullo pertenencia compañía empleado satisfacción consumidor traducido marcar el cliente preferir dinero empresa responsable empleado querer compañía preocupar persona medio ambiente propósito social claro apuntar expertar programa compra responsable favorecer comunidad local ahorrar desperdicio reciclaje evitar emisión carbono energío renovable implicar ventaja económico comercial gracias gestión cambio climático aumento venta mejorar reputación reducción coste reaprovechamiento material producto servicio eficiente atracción inversor sentido blackstonir inversor global bolsa dobló activo sostenible deloittir predice mitad inversión gestionado ee uu mercado valor marcar pasar demá elegir proyecto criterio asg ambiental social gobierno educación financiero pago cuota tarjeto crédito práctico habitual argentino electrodoméstico indumentario tecnología y verano venir vacación gasto fácil afrontar financian informe citado compra ético mitigar riesgo generar ventaja competitivo porque informir defender introducir criterio sostenibilidad compra compañía público privado administración ser forma efectivo extender comportamiento responsable cadena suministro red múltiple capa altamente dinámico decir complejo ecosistema productor comerciant exportador distribuidor minorista diverso localización dificultar control allá eslabón el trazabilidad seguimiento cadén suministro requerir cambio importante infraestructura compro información permitir medir gestionar riesgo impacto advertir tarea tecnolog digital recopilación análisis gestión dato herramiento clave,0.3336153846153846,3,1,0.0087976539589442,0.002932551319648,2,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
panorama social medioambiental planeta empleo relacionado sostenibilidad demandado empresa cuál formación adecuado especializar él experto insistir formación multidisciplinar sector verde demandado hora buscar oferta tener agenda plantear objetivo desarrollo sostenible conllevar reto económico social medioambiental reto necesitar persona capaz impulsar él ese profesión demandado medio plazo experto sostenibilidad tecnologío ambiental desprender estudio unir infoempleo además gestión sostenible convertido estratégico compañía potencial impulsar éxito empresarial foro económico mundial estimar economía verde generar millón puesto invierte solución sostenible medioambiente informe the future of naturar and business campo necesitado alimentación océano agriculturar edificación infraestructura energío actividad extractiva conjunto generar tercio nivel mundial dato sector potencialmente sostenible energía renovable transporte sostenible infraestructura verde conjunto generar millón empleo directo indirecto estudio reconstruyar futuro greir new deal españa elaborado observatorio sostenibilidad tú afirmar crear empleo adicional año si aprovechar potencial sector economeír circular adaptación cambio climático agriculturar ganadeer extensivo gestión forestal sostenible dedicar él sostenibilidad dedicar él establecer pauta aplicar criterio proteger medioambiente busquen justicia social economía equitativo proceso infraestructura emprés institución embargo especialista apuntar elemento imprescindible hora enfocar carrera experto sostenibilidad equipo multidisciplinar acabamos campo abarco sostenibilidad día complejo dedicar él claro ángulo sostenibilidad interés social económico biofísico donde entrar directamente formación ciencia medioambiental el tema desafío torno sociedad medioambiental amplísimo recomeir empezar estudiar despierte inquietud especializarte alberto sanz profesor investigador centro estudios investigación gestión riesgo agrario ambiental universidad politécnica madrid upm formar ciencia medioambiental innovación santiago muguruzar responsable inversión capital riesgo bbva spark resaltado evento bventure importante papel jugar empresa disruptiva rápido crecimiento desarrollo tecnología necesario afrontar reto futuro tener modelo negocio diferencial ambicioso equipo primerísimo nivel necesitar apoyo inversión subrayar muguruza cita asistir startups inversor corporación claro necesidad especialización yo especialicé carrera aprender carrera quedar demasiado ods plantear especialización aspecto sostenibilidad interesar deber hacer él doctorar máster palabra clave multidisciplinaridad imaginemos evaluar estrategia emisión gas efecto invernadero afectar agricultura economío ocurrir ejemplo hablar españa vaciado sostenibilidad tratar él sociólogo grado directamente relacionado formación sostenibilidad ciencia medioambiental con peso matemático ingeniería ingeniería medioambiental allá ahí personar formado ingeniería agrónomar ciencias mar ciencias salud ingeniería químico económico arquitectura biologío mencionar ejemplo dedicar él sostenibilidad hoy perfil verde demandado director sostenibilidad ingeniero arquitecto certificado leed liderazgo energía diseño ambiental abogado ambiental científico ambiental conservación ingeniero ambiental experto gestión calidad agua experto energía renovable agricultor urbano ecológico hora especializarse máster opción mucho ejemplo máster responsabilidad social corporativo liderazgo sostenible imprescindible liderar sostenible responsabilidad social empresa máster universitario economía circular desarrollo sostenible máster internacional innovación negocio sostenible máster universitario biología conservación máster dirección finanza sostenible máster universitario edificación sostenible máster químico sostenible ambiental disciplina sencillo departamento medioambiente industria productivo empresa servicio consultor medioambiental empresa vinculado gestión recurso ambiental empresa gestión energía investigación desarrollo educación ambiental departamento público encargado gestión territorio impacto ambiental mismo,0.3495287356321839,1,0,0.0022371364653243,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
por compañía aseguradora energético decidir transformar él qué reto encontrado podcast píldora agile fernando cano mapfre javier espinoso endesa líder transformación agile organización contestarar pregunta experiencia mano lorena caaveiro agile coach disciplina agilar españa bbva capítulos bbva podcast podrás encontrar siguiente plataforma ivoox apple podcast spotify google podcast bbvacom,0.052,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
esperar mercado inflación consumidor tomar ligero respiro mostrar desaceleración quincenar mayo mantener nivel acuerdo información divulgado instituto nacional estadístico geografía inegien mitad mes índice nacional precio consumidor inpc disminuir quincenar abril dato común mayo aplicación subsidio tarifa eléctrico temporada calor distinto entidadesen tasa anual precio consumidor desacelerar nivel lecturael mercado descontar desaceleración nivel hila quincenos desacelerar él mes observar inflación acelerar posicionar él mayor preocupación económico coyunturar actual obstante mes desaceleración indicio inflación alcanzar picoen mes evolución inflación dolor cabeza familia mexicano preocupación banco central mando victoria rodríguez cejar elevado tasa interés referenciar decisión político monetario llevar él nivel el inflación cumplir quincenos rango objetivo banco méxico dejado crecer elevado generar nutrido debate interior junta gobierno reacción adecuado reunión junio marcos daniel arias analista monexel debatir dar él decisión político monetario banco central necesario incrementar tasa punto base votación reunión subgobernadoro irenir espinoso votar alza punto basetasar subir punto basemientra continuar calibrar implicación cambio reciente forward guidance banco méxico banxico creer aumento tasa referencia mayor punto base ayudar banco central alcanzar postura monetario restrictivo mayoría miembro junto gobierno desear rápido reforzar anclaje expectativa inflación mediano plazo asignar probabilidad escenario banxico incrementar tasa referencia punto base decisión junio señalar estratega finamex reportepor andrés abadir economista jefe latinoamérica pantheon macroeconomics dato inegi dar alivio temporal banxico riesgo continuar alza choque inflacionario actual paralelo historiar formulador política volar ciegasal interior informe inegi observar presión generalizado rubro subyacente fijo banxico presentar presión alto precio mercancía,0.1822941176470588,1,0,0.0042194092827004,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,Positiva
